"","STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"11","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1954-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",1.05,",,0,23,",NA,"",NA,"",1.79,",,,0",0,",,,0",NA,"",NA,"",NA,""
"12","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1954-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.18,",,0,10,",NA,"",NA,"",0.28,",,,0",0,",,,0",NA,"",NA,"",NA,""
"13","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1954-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.15,"4,,0,24,",NA,"",NA,"",0.8,",a,,0",0,",,,0",NA,"",NA,"",NA,""
"14","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1954-10",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.06,"2,,0,08,",NA,"",NA,"",0.17,",a,,0",0,",,,0",NA,"",NA,"",NA,""
"15","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1954-11",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.09,",,0,13,",NA,"",NA,"",0.09,",,,0",0,",,,0",NA,"",NA,"",NA,""
"16","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1954-12",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.1,",,0,11,",NA,"",NA,"",0.1,",,,0",0,",,,0",NA,"",NA,"",NA,""
"17","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-01",NA,"",NA,"",0,"2,0",NA,"",NA,"",0,"2,,0,31,+",0.36,",,0,15,",NA,"",NA,"",0.39,",,,0",0,"2,,,0",NA,"",NA,"",NA,""
"18","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-02",NA,"",0,",0",0,",0",NA,"",0,",,0,28,+",0,",,0,28,+",0.09,",,0,25,",NA,"",NA,"",0.09,",,,0",0,",,,0",NA,"",NA,"",NA,""
"19","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-03",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",NA,"",NA,"",0,",,,0",0,",,,0",NA,"",NA,"",NA,""
"20","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.15,",,0,23,",NA,"",NA,"",0.23,",,,0",0,",,,0",NA,"",NA,"",NA,""
"21","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-05",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.28,"2,,0,10,",NA,"",NA,"",1.01,",a,,0",0,",,,0",NA,"",NA,"",NA,""
"22","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-06",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.25,",,0,14,",NA,"",NA,"",0.25,",,,0",0,",,,0",NA,"",NA,"",NA,""
"23","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",T,0,11,",0.76,",,0,27,",NA,"",NA,"",2.17,",,,0",0,",T,,0",NA,"",NA,"",NA,""
"24","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",1.18,",,0,11,",NA,"",NA,"",2.28,",,,0",0,",,,0",NA,"",NA,"",NA,""
"25","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.13,",,0,18,",NA,"",NA,"",0.21,",,,0",0,",,,0",NA,"",NA,"",NA,""
"26","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-10",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0,",T,0,05,",NA,"",NA,"",0,",T,,0",0,",,,0",NA,"",NA,"",NA,""
"27","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-11",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",T,0,15,",0,",T,0,15,",NA,"",NA,"",0,",T,,0",0,",T,,0",NA,"",NA,"",NA,""
"28","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1955-12",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.07,",,0,02,",NA,"",NA,"",0.12,",,,0",0,",,,0",NA,"",NA,"",NA,""
"29","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-01",NA,"",0,",0",0,",0",NA,"",0,",T,0,17,",0,",T,0,17,",0.39,"2,,0,29,",NA,"",NA,"",0.76,",a,,0",0,",T,,0",NA,"",NA,"",NA,""
"30","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-02",NA,"",0,",0",1,",0",NA,"",0,",,0,29,+",2.5,",,0,01,",0.35,",,0,01,",NA,"",NA,"",0.42,",,,0",2.5,",,,0",NA,"",NA,"",NA,""
"31","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-03",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0,",,0,31,+",NA,"",NA,"",0,",,,0",0,",,,0",NA,"",NA,"",NA,""
"32","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",NA,"",NA,"",0,",,,0",0,",,,0",NA,"",NA,"",NA,""
"33","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-05",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.11,",,0,24,",NA,"",NA,"",0.2,",,,0",0,",,,0",NA,"",NA,"",NA,""
"34","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-06",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.05,",,0,10,",NA,"",NA,"",0.05,",,,0",0,",,,0",NA,"",NA,"",NA,""
"35","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.25,",,0,21,",NA,"",NA,"",0.34,",,,0",0,",,,0",NA,"",NA,"",NA,""
"36","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.27,",,0,02,",NA,"",NA,"",0.51,",,,0",0,",,,0",NA,"",NA,"",NA,""
"37","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",NA,"",NA,"",0,",,,0",0,",,,0",NA,"",NA,"",NA,""
"38","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-10",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.14,",,0,17,",NA,"",NA,"",0.25,",,,0",0,",,,0",NA,"",NA,"",NA,""
"39","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-11",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0,",,0,30,+",NA,"",NA,"",0,",,,0",0,",,,0",NA,"",NA,"",NA,""
"40","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1956-12",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.04,",,0,08,",NA,"",NA,"",0.04,",,,0",0,",,,0",NA,"",NA,"",NA,""
"41","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-01",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.17,",,0,10,",NA,"",NA,"",0.22,",,,0",0,",,,0",NA,"",NA,"",NA,""
"42","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-02",NA,"",0,",0",0,",0",NA,"",0,",,0,28,+",0,",,0,28,+",0.35,",,0,23,",NA,"",NA,"",0.79,",,,0",0,",,,0",NA,"",NA,"",NA,""
"43","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-03",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.31,",,0,02,",NA,"",NA,"",0.78,",,,0",0,",,,0",NA,"",NA,"",NA,""
"44","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.26,",,0,21,",NA,"",NA,"",0.43,",,,0",0,",,,0",NA,"",NA,"",NA,""
"45","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-05",NA,"",0,"1,0",0,"1,0",NA,"",0,"1,,0,31,+",0,"1,,0,31,+",0.36,"1,,0,27,",NA,"",NA,"",0.85,"1,,,0",0,"1,,,0",NA,"",NA,"",NA,""
"46","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-06",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0,",T,0,11,",NA,"",NA,"",0,",T,,0",0,",,,0",NA,"",NA,"",NA,""
"47","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.6,",,0,18,",NA,"",NA,"",1.72,",,,0",0,",,,0",NA,"",NA,"",NA,""
"48","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.48,",,0,12,",NA,"",NA,"",2.28,",,,0",0,",,,0",NA,"",NA,"",NA,""
"49","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.04,",,0,11,",NA,"",NA,"",0.04,",,,0",0,",,,0",NA,"",NA,"",NA,""
"50","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-10",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",1.48,",,0,13,",NA,"",NA,"",2.06,",,,0",0,",,,0",NA,"",NA,"",NA,""
"51","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-11",NA,"",0,"1,0",0,"1,0",NA,"",0,"1,,0,30,+",0,"1,,0,30,+",0.52,",,0,18,",NA,"",NA,"",1.15,",,,0",0,"1,,,0",NA,"",NA,"",NA,""
"52","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1957-12",NA,"",NA,"",0,"3,0",NA,"",NA,"",0,"3,,0,31,+",0.16,",,0,24,",NA,"",NA,"",0.22,",,,0",0,"3,,,0",NA,"",NA,"",NA,""
"53","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-01",NA,"",NA,"",1,"1,0",NA,"",NA,"",2.3,"1,,0,20,",0.34,",,0,20,",NA,"",NA,"",0.41,",,,0",2.3,"1,,,0",NA,"",NA,"",NA,""
"54","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-02",NA,"",NA,"",0,"2,0",NA,"",NA,"",0,"2,,0,28,+",0.11,",,0,05,",NA,"",NA,"",0.32,",,,0",0,"2,,,0",NA,"",NA,"",NA,""
"55","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-03",NA,"",NA,"",0,"3,0",NA,"",NA,"",0,"3,,0,31,+",0.42,",,0,24,",NA,"",NA,"",1.65,",,,0",0,"3,,,0",NA,"",NA,"",NA,""
"56","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.16,",,0,16,",NA,"",NA,"",0.55,",,,0",0,",,,0",NA,"",NA,"",NA,""
"57","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-05",NA,"",0,",0",0,",0",40,"2,0,03,",0,",,0,31,+",0,",,0,31,+",0.09,",,0,16,",97,"2,0,29,",NA,"",0.09,",,,0",0,",,,0",67.1,"2,0",82.9,"2,,,0",51.4,"2,,,0"
"58","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-06",NA,"",0,",0",0,",0",49,",0,11,",0,",,0,30,+",0,",,0,30,+",0.1,",,0,18,",101,",0,30,",NA,"",0.1,",,,0",0,",,,0",76,",0",93,",,,0",59,",,,0"
"59","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.1,",,0,20,",NA,"",NA,"",0.15,",,,0",0,",,,0",NA,"",NA,"",NA,""
"60","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.27,",,0,22,",NA,"",NA,"",1.07,",,,0",0,",,,0",NA,"",NA,"",NA,""
"61","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.94,"2,,0,13,",NA,"",NA,"",1.99,",a,,0",0,",,,0",NA,"",NA,"",NA,""
"62","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-10",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.46,",,0,06,",NA,"",NA,"",0.69,",,,0",0,",,,0",NA,"",NA,"",NA,""
"63","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-11",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",T,0,28,",0,"4,T,0,28,+",NA,"",NA,"",0.5,",a,,0",3,",a,,0",NA,"",NA,"",NA,""
"64","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1958-12",NA,"",3,",0",1,",0",NA,"",7,",,0,29,",8,",,0,29,",0.82,",,0,29,",NA,"",NA,"",0.82,",,,0",8,",,,0",NA,"",NA,"",NA,""
"65","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-01",NA,"",10,"2,0",0,"2,0",NA,"",4,"2,,0,06,+",0,"2,,0,31,+",0,",T,0,20,+",NA,"",NA,"",0,",T,,0",0,"2,,,0",NA,"",NA,"",NA,""
"66","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-02",NA,"",0,",0",0,",0",NA,"",0,",,0,28,+",0,",T,0,09,+",0.02,",,0,16,",NA,"",NA,"",0.02,",,,0",0,",T,,0",NA,"",NA,"",NA,""
"67","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-03",NA,"",0,",0",1,",0",NA,"",0,",,0,31,+",2,",,0,05,",0.26,",,0,05,",NA,"",NA,"",0.4,",,,0",2,",,,0",NA,"",NA,"",NA,""
"68","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.32,",,0,07,",NA,"",NA,"",0.63,",,,0",0,",,,0",NA,"",NA,"",NA,""
"69","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-05",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.04,"3,,0,04,",NA,"",NA,"",0.4,",a,,0",0,",,,0",NA,"",NA,"",NA,""
"70","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-06",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.08,",,0,19,",NA,"",NA,"",0.08,",,,0",0,",,,0",NA,"",NA,"",NA,""
"71","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.2,",,0,27,",NA,"",NA,"",0.33,",,,0",0,",,,0",NA,"",NA,"",NA,""
"72","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",1.16,"3,,0,26,",NA,"",NA,"",4.38,",a,,0",0,",,,0",NA,"",NA,"",NA,""
"73","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.05,",,0,24,",NA,"",NA,"",0.05,",,,0",0,",,,0",NA,"",NA,"",NA,""
"74","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-10",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.61,",,0,03,",NA,"",NA,"",2.11,",,,0",0,",,,0",NA,"",NA,"",NA,""
"75","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-11",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.03,",,0,02,",NA,"",NA,"",0.03,",,,0",0,",,,0",NA,"",NA,"",NA,""
"76","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1959-12",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",0.48,"3,,0,14,",NA,"",NA,"",1.19,",a,,0",NA,"",NA,"",NA,"",NA,""
"77","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-01",NA,"",NA,"",0,"1,0",NA,"",NA,"",0,"1,,0,31,+",0.32,",,0,12,",NA,"",NA,"",0.46,",,,0",0,"1,,,0",NA,"",NA,"",NA,""
"78","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-02",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",0.37,",,0,02,",NA,"",NA,"",0.53,",,,0",NA,"",NA,"",NA,"",NA,""
"79","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-03",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.92,",,0,24,",NA,"",NA,"",1.1,",,,0",0,",,,0",NA,"",NA,"",NA,""
"80","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",T,0,29,",0.05,",,0,29,",NA,"",NA,"",0.05,",,,0",0,",T,,0",NA,"",NA,"",NA,""
"81","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-05",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.27,",,0,05,",NA,"",NA,"",0.56,",,,0",0,",,,0",NA,"",NA,"",NA,""
"82","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-06",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.4,",,0,10,",NA,"",NA,"",0.67,",,,0",0,",,,0",NA,"",NA,"",NA,""
"83","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.28,",,0,06,",NA,"",NA,"",0.64,",,,0",0,",,,0",NA,"",NA,"",NA,""
"84","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",1.07,",,0,15,",NA,"",NA,"",1.65,",,,0",0,",,,0",NA,"",NA,"",NA,""
"85","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-09",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.34,",,0,20,",NA,"",NA,"",0.38,",,,0",0,",,,0",NA,"",NA,"",NA,""
"86","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-10",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",2.75,",,0,17,",NA,"",NA,"",3.64,",,,0",0,",,,0",NA,"",NA,"",NA,""
"87","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-11",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.32,",,0,07,",NA,"",NA,"",0.32,",,,0",0,",,,0",NA,"",NA,"",NA,""
"88","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1960-12",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",0.36,",,0,05,",NA,"",NA,"",0.6,",,,0",NA,"",NA,"",NA,"",NA,""
"89","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1961-01",NA,"",0,"5,0",0,"1,0",NA,"",0,"5,,0,31,+",0,"1,,0,31,+",0.46,",,0,27,",NA,"",NA,"",0.52,",,,0",0,"1,,,0",NA,"",NA,"",NA,""
"90","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1961-02",NA,"",NA,"",0,"2,0",NA,"",NA,"",0,"2,,0,28,+",0.04,",,0,24,",NA,"",NA,"",0.06,",,,0",0,"2,,,0",NA,"",NA,"",NA,""
"91","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1961-03",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.22,",,0,30,",NA,"",NA,"",0.39,",,,0",0,",,,0",NA,"",NA,"",NA,""
"92","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1961-04",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.18,",,0,06,",NA,"",NA,"",0.34,",,,0",0,",,,0",NA,"",NA,"",NA,""
"93","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1961-05",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0,",T,0,24,",NA,"",NA,"",0,",T,,0",0,",,,0",NA,"",NA,"",NA,""
"94","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1961-06",NA,"",0,",0",0,",0",NA,"",0,",,0,30,+",0,",,0,30,+",0.33,",,0,14,",NA,"",NA,"",0.48,",,,0",0,",,,0",NA,"",NA,"",NA,""
"95","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1961-07",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.26,",,0,07,",NA,"",NA,"",0.54,",,,0",0,",,,0",NA,"",NA,"",NA,""
"96","USC00294366","JEMEZ DAM, NM US",35.3886,-106.5438,1642.3,"1961-08",NA,"",0,",0",0,",0",NA,"",0,",,0,31,+",0,",,0,31,+",0.88,",,0,12,",NA,"",NA,"",2.04,",,,0",0,",,,0",NA,"",NA,"",NA,""
